run,Episode Length,loss,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
50,2508,-1261307658239.7222,-0.19954546678628726,72.95387702935452,2.82,40.76858813700919,0,59.361702127659576,39.148936170212764,1.276595744680851
51,5000,-3978499673339.1284,-0.11529082757590779,51.05313053715157,5.747999999999999,38.927548096602536,0,79.95824634655533,17.745302713987474,2.2964509394572024
52,2710,-2594457169312.8135,-0.1898554265714025,68.61376069047661,3.078,40.75500770416024,0,61.01364522417154,38.01169590643275,0.9746588693957114
53,5000,-5865285049864.168,-0.11868420591344679,52.238730916356204,5.76,39.66434711420385,1,78.4375,18.333333333333332,3.229166666666667
54,5000,-7631089080967.183,-0.11662094478502211,22.194970740706154,5.6579999999999995,38.1498158002456,0,100.0,0.0,0.0
55,5000,-10977341190095.027,-0.11689112207100825,18.215451925309576,5.52,37.453950061399915,1,98.91304347826086,0.32608695652173914,0.7608695652173914
56,5000,-11436887621777.719,-0.12621239443008841,143.17353210830322,5.838,40.0327466230045,1,19.938335046248714,77.80061664953752,2.158273381294964
57,3494,-10030561739772.812,-0.17372168330444354,56.51042616327578,3.966,39.82248520710059,0,69.44024205748866,28.895612708018152,1.6641452344931922
58,5000,-16081751215716.693,-0.1184694181832096,28.669943297785377,5.556,37.003683995088004,2,93.19654427645789,4.859611231101512,1.8358531317494602
59,5000,-14676653141493.693,-0.11609702529294086,19.3315890024469,5.55,36.88088415882112,1,99.24324324324324,0.5405405405405406,0.21621621621621623
60,2502,-7994063277384.482,-0.20432067583541846,86.72880704996861,2.898,40.03350083752093,1,40.57971014492754,57.971014492753625,1.4492753623188406
61,5000,-12908868570930.174,-0.130028723513741,189.91114319223237,5.742,42.03847728203029,0,23.92894461859979,75.86206896551724,0.10449320794148381
62,3722,-8437028323021.866,-0.1684342608218558,62.16150514108878,4.38,41.68514412416852,1,80.95890410958904,16.71232876712329,2.328767123287671
63,5000,-10012235600587.367,-0.1242987576093387,52.58788374447829,5.814,38.96848137535817,1,77.29618163054695,19.607843137254903,3.0959752321981426
64,2566,-5239703360972.662,-0.20478611238601413,71.32352862961744,2.982,39.72267536704731,0,66.59959758551308,30.58350100603622,2.61569416498994
65,5000,-8796909616008.088,-0.12209790015407826,46.07968142087285,5.664,38.518215309046255,1,83.15677966101694,13.983050847457626,2.754237288135593
66,5000,-12515649239938.389,-0.12036964797403697,28.197033135711475,5.484,37.61768317642243,1,93.21663019693655,5.361050328227571,1.4223194748358863
67,2502,-6586172716215.322,-0.21225177553682031,76.9692691478945,2.8739999999999997,40.871021775544385,0,51.56576200417536,44.88517745302714,3.549060542797495
68,4680,-12409530992112.084,-0.13806064773951154,92.96464924139093,5.418,38.85238720981165,1,37.98449612403101,61.461794019933556,0.4429678848283499
69,3676,-3385108890848.49,-0.17152022363072889,55.35189854802716,4.068,39.921392476137,0,79.64601769911505,20.353982300884958,0.0
70,2580,-600715986227.4066,-0.21081239142790315,71.07312847459185,3.006,41.3625304136253,0,60.27944111776448,36.92614770459082,2.7944111776447107
71,5000,-134839425658.75128,-0.13039611239697624,66.06633042335076,5.82,39.33688088415882,1,51.64948453608248,43.608247422680414,4.639175257731959
72,2502,-625607412208.0671,-0.20957128540527617,79.46986154138673,2.844,39.949748743718594,1,41.983122362869196,54.43037974683544,3.375527426160337
73,5000,-8558148011728.325,-0.13871598291776382,300.0870519329588,5.76,41.17887842816209,0,6.875000000000001,92.08333333333333,0.9375
74,2896,-6890284204650.248,-0.20731062600039835,66.14152844962312,3.372,42.77498202731847,0,81.49466192170819,17.259786476868328,1.0676156583629894
75,5000,-13788489150535.223,-0.13370002325101168,42.453175478575346,5.8260000000000005,39.41874744167008,3,89.18640576725025,8.135942327497425,2.677651905252317
76,5000,-7228579437249.104,-0.13108267177788088,48.62495061263176,5.832,39.90994678673761,0,92.07818930041152,6.0699588477366255,1.7489711934156378
77,5000,-7550893480890.596,-0.12307372251622037,36.027191740480866,5.49,36.635284486287354,0,81.4207650273224,17.37704918032787,1.092896174863388
78,5000,-8159430980774.607,-0.132344828886333,34.902177297068576,5.802,38.763814981580026,2,99.27611168562565,0.2068252326783868,0.5170630816959669
79,5000,-11126067375099.549,-0.13125663603891857,31.066175385629013,5.61,37.494883340155546,0,88.02139037433156,8.77005347593583,3.1016042780748663
