run,Episode Length,loss,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
3591,2502,11015.580078125,-0.6011812882857864,0.39021189664485906,0.372,7.705192629815745,393,40.32258064516129,56.451612903225815,3.225806451612903
3592,2502,25202.29296875,-0.9077106865204112,0.4501694600139468,0.21,2.680067001675042,487,82.85714285714286,14.285714285714285,2.857142857142857
3593,2502,7660.748046875,-0.965345134182935,1.216712833267331,0.198,1.8425460636515913,469,87.87878787878788,12.121212121212121,0.0
3594,2502,3902.5791015625,-0.8265752703397767,0.38736306816032745,0.3,5.360134003350084,426,44.0,56.00000000000001,0.0
3595,2502,8013.97509765625,-0.9970603879389259,1.6256106015605045,0.23399999999999999,1.507537688442211,469,92.3076923076923,7.6923076923076925,0.0
3596,2502,6434.2236328125,-0.7681653542135027,0.4846947850032232,0.32999999999999996,5.527638190954774,431,60.0,38.18181818181819,1.8181818181818181
3597,2502,199.23240661621094,-0.7302367724614864,2.4447336271266518,0.51,9.882747068676718,377,35.294117647058826,64.70588235294117,0.0
3598,2502,28020.505859375,-0.9387197016567147,1.200035989262306,0.222,1.8425460636515913,456,83.78378378378379,16.216216216216218,0.0
3599,2502,54701.03515625,-1.0105519112561887,0.9760472511706332,0.216,2.680067001675042,484,77.77777777777779,22.22222222222222,0.0
3600,2502,25987.94140625,-0.8363805113818961,0.8890640034978169,0.48,10.050251256281408,377,36.25,63.74999999999999,0.0
3601,2502,18997.103515625,-0.8399835663284758,1.3238488598368126,0.24,3.1825795644891124,450,80.0,20.0,0.0
3602,2502,1067.1627197265625,-1.0410386608469806,1.3608349041971273,0.216,1.675041876046901,485,86.11111111111111,13.88888888888889,0.0
3603,2502,28211.5859375,-0.9817406434073285,0.3084850725606814,0.186,2.512562814070352,467,70.96774193548387,25.806451612903224,3.225806451612903
3604,2502,75356.5390625,-1.1040433691341742,1.3258536955654556,0.186,1.1725293132328307,488,96.7741935483871,3.225806451612903,0.0
3605,2502,80808.0078125,-0.8566102171300597,0.4240971125579409,0.258,4.522613065326634,440,51.162790697674424,46.51162790697674,2.3255813953488373
3606,2502,60423.74609375,-0.981370278635955,0.5606488757596862,0.192,2.0100502512562812,483,78.125,21.875,0.0
3607,2502,21038.798828125,-0.8506465811785054,0.9155150866214494,0.26999999999999996,3.5175879396984926,457,64.44444444444444,31.11111111111111,4.444444444444445
3608,2502,498.85504150390625,-0.8169356410892651,0.9765216459036159,0.816,20.435510887772192,294,14.705882352941178,85.29411764705883,0.0
3609,2502,28663.64453125,-0.7960064210805888,1.5480042712530824,0.44999999999999996,8.542713567839195,394,44.0,56.00000000000001,0.0
3610,2502,121071.2109375,-0.9875251053855992,0.9013197059813479,0.228,2.680067001675042,499,71.05263157894737,28.947368421052634,0.0
3611,2502,132804.796875,-0.7569743058905171,0.7582446982939935,0.294,4.0201005025125625,456,65.3061224489796,24.489795918367346,10.204081632653061
3612,2502,131474.359375,-1.1232387667099548,0.3753924338511949,0.174,1.340033500837521,458,89.65517241379311,10.344827586206897,0.0
3613,2502,56708.36328125,-0.7993650586686549,1.3969135231794878,0.294,4.1876046901172534,403,59.183673469387756,40.816326530612244,0.0
3614,2502,16793.54296875,-0.8990891663347351,1.4830337419217738,0.24600000000000002,2.512562814070352,465,75.60975609756098,24.390243902439025,0.0
3615,2502,4035.1572265625,-0.918715813344902,0.5069710155103109,0.24,3.015075376884422,463,67.5,32.5,0.0
3616,2502,20949.5,-0.6986782472935286,0.6923218665130999,0.354,7.035175879396985,439,38.983050847457626,59.32203389830508,1.694915254237288
3617,2502,45499.40625,-0.7945523297798758,0.5255476828203625,0.294,4.1876046901172534,433,67.3469387755102,28.57142857142857,4.081632653061225
3618,2502,21801.29296875,-0.8227426969434142,0.680004301975857,0.276,3.8525963149078724,495,67.3913043478261,32.608695652173914,0.0
3619,2502,3989.4248046875,-0.5802660219006229,1.0267227183602086,0.786,19.430485762144052,326,14.50381679389313,85.49618320610686,0.0
3620,2502,1798.5274658203125,-0.8498585238076836,0.7638311058913017,0.342,5.527638190954774,415,50.877192982456144,49.122807017543856,0.0
3621,2502,18988.447265625,-1.0005145501469304,1.2363199049273628,0.252,3.5175879396984926,446,64.28571428571429,35.714285714285715,0.0
3622,2502,13192.4658203125,-0.7811447584197357,1.233978854889398,0.384,6.867671691792294,417,46.875,53.125,0.0
3623,2502,3944.8046875,-0.8554622791871135,0.3647915775790564,0.276,4.0201005025125625,442,69.56521739130434,30.434782608695656,0.0
3624,2502,5192.8427734375,-0.7805280561858992,0.7370818557468037,0.414,7.872696817420436,390,44.927536231884055,55.072463768115945,0.0
3625,2502,9041.2255859375,-0.965531297758278,0.20854675715027135,0.18,3.015075376884422,447,56.666666666666664,40.0,3.3333333333333335
3626,2502,4636.2626953125,-0.9550442574917811,0.22902708355789758,0.192,2.3450586264656614,470,62.5,31.25,6.25
3627,2502,147.8578338623047,-0.8307987239516684,1.0652140048803396,0.312,4.522613065326634,422,57.692307692307686,42.30769230769231,0.0
3628,2502,25513.056640625,-0.8886016232119289,0.4912873830261948,0.24,3.015075376884422,482,75.0,22.5,2.5
3629,2502,49277.8125,-1.0167701729473135,0.47606504703031305,0.192,1.340033500837521,463,78.125,21.875,0.0
3630,2502,25195.970703125,-0.7113281950181348,1.3273692834168784,0.438,8.710217755443885,387,35.61643835616438,64.38356164383562,0.0
3631,2502,15312.3583984375,-0.8043045571360962,0.37703035414090996,0.26999999999999996,4.355108877721943,449,55.55555555555556,40.0,4.444444444444445
3632,2502,99.85588073730469,-0.786136116067534,0.7805411651286874,0.294,4.0201005025125625,438,63.26530612244898,34.69387755102041,2.0408163265306123
3633,2502,6038.703125,-0.8651069263182092,0.8125274379308767,0.432,8.710217755443885,393,40.27777777777778,59.72222222222222,0.0
3634,2502,1016.7806396484375,-1.0497127210913748,0.5017136059573402,0.204,2.8475711892797317,469,73.52941176470588,26.47058823529412,0.0
3635,2502,935.8970336914062,-0.8922806130373941,0.6346222052534215,0.312,4.690117252931323,438,63.46153846153846,36.53846153846153,0.0
3636,2502,1617.7037353515625,-0.8620360051093391,1.7148216688146782,0.38999999999999996,6.197654941373535,389,50.76923076923077,49.23076923076923,0.0
3637,2502,201.3488006591797,-0.79286218493878,0.8301581951532222,0.276,3.8525963149078724,427,60.86956521739131,39.130434782608695,0.0
3638,2502,128.5600128173828,-0.7654485901728221,0.36105633912663687,0.288,3.6850921273031827,441,66.66666666666666,31.25,2.083333333333333
3639,2502,6085.349609375,-0.9643140536808747,0.41021977162458684,0.216,2.680067001675042,460,72.22222222222221,27.77777777777778,0.0
3640,2502,4682.70166015625,-0.8121874979900291,0.8205065333582204,0.28200000000000003,4.1876046901172534,423,61.702127659574465,36.17021276595745,2.127659574468085
3641,2502,1638.3916015625,-1.0135732737372192,1.062082021077689,0.24600000000000002,2.1775544388609713,474,82.92682926829268,17.073170731707318,0.0
3642,2502,6804.24658203125,-0.6625711566408401,0.9817418351184545,0.5399999999999999,11.892797319932999,386,31.11111111111111,68.88888888888889,0.0
3643,2502,14692.8369140625,-0.9477022220478082,1.0845775490342011,0.252,2.3450586264656614,472,78.57142857142857,21.428571428571427,0.0
3644,2502,10480.5556640625,-0.9684001797230497,1.7866899605605269,0.252,2.512562814070352,456,78.57142857142857,21.428571428571427,0.0
3645,2502,643.1323852539062,-0.8616885889344443,1.636540335225608,0.276,3.350083752093802,423,69.56521739130434,30.434782608695656,0.0
3646,2502,11454.271484375,-0.8762737678917678,0.24169824958888228,0.228,4.0201005025125625,429,52.63157894736842,47.368421052631575,0.0
3647,2502,34276.41796875,-1.0412133517063162,0.9973857344377958,0.288,3.5175879396984926,448,70.83333333333334,29.166666666666668,0.0
3648,2502,31219.076171875,-0.7837886465927077,0.46627884879829873,0.294,4.522613065326634,471,77.55102040816327,22.448979591836736,0.0
3649,2502,6361.76953125,-0.7538965809175266,0.5838891995873606,0.336,6.700167504187604,383,41.07142857142857,58.92857142857143,0.0
3650,2502,582.4247436523438,-0.8895896317715647,0.35555438802836864,0.24600000000000002,3.6850921273031827,453,53.65853658536586,46.34146341463415,0.0
3651,2502,5880.9228515625,-0.9833162931230812,0.3072750099026504,0.216,2.512562814070352,442,77.77777777777779,22.22222222222222,0.0
3652,2502,4042.85009765625,-0.8323013108578845,0.35367703956351515,0.28200000000000003,4.690117252931323,427,59.57446808510638,38.297872340425535,2.127659574468085
3653,2502,832.0275268554688,-0.6534490734704359,0.8544750197322116,0.38999999999999996,7.370184254606365,433,46.15384615384615,53.84615384615385,0.0
3654,2502,999.7191162109375,-0.9145430436772357,0.7793200327474705,0.258,3.350083752093802,416,67.44186046511628,27.906976744186046,4.651162790697675
3655,2502,511.486572265625,-1.0150603199709285,1.0360678529206964,0.264,3.015075376884422,455,77.27272727272727,18.181818181818183,4.545454545454546
3656,2502,80.58692169189453,-0.8352645495335944,0.6041786170764573,0.312,4.857621440536013,442,48.07692307692308,51.92307692307693,0.0
3657,2502,4230.77783203125,-0.9168705967522703,0.42336440625625676,0.216,3.1825795644891124,452,58.333333333333336,41.66666666666667,0.0
3658,2502,7258.927734375,-0.9549754729925738,0.6793030919268646,0.228,2.680067001675042,454,76.31578947368422,23.684210526315788,0.0
3659,2502,430.9334411621094,-0.9729996077487549,0.837666562193577,0.23399999999999999,2.8475711892797317,459,71.7948717948718,28.205128205128204,0.0
3660,2502,8276.1123046875,-0.8289991555200041,1.1192017120858697,0.288,3.8525963149078724,453,60.416666666666664,39.58333333333333,0.0
3661,2502,17720.822265625,-1.019122432765113,0.176187722526894,0.15,2.0100502512562812,453,68.0,32.0,0.0
3662,2502,16537.48828125,-0.7618256593149864,1.1138682958860973,0.42,7.705192629815745,403,48.57142857142857,50.0,1.4285714285714286
3663,2502,515.0463256835938,-0.9022181652897805,0.44016461831805653,0.204,2.3450586264656614,477,76.47058823529412,23.52941176470588,0.0
3664,2502,10736.16796875,-0.9823816621815359,0.8085573753518606,0.23399999999999999,2.512562814070352,437,74.35897435897436,25.64102564102564,0.0
3665,2502,30635.482421875,-0.9251185481792538,0.597821080484162,0.258,2.680067001675042,457,79.06976744186046,18.6046511627907,2.3255813953488373
3666,2502,21664.22265625,-0.6931820625418363,0.8628096318374298,0.46799999999999997,9.882747068676718,418,33.33333333333333,66.66666666666666,0.0
3667,2502,11306.9921875,-0.9005082517537709,0.9407058663760908,0.24600000000000002,2.680067001675042,449,68.29268292682927,31.70731707317073,0.0
3668,2502,631.9378662109375,-0.8675887055323571,0.604878417303324,0.24,4.0201005025125625,449,52.5,47.5,0.0
3669,2502,5247.98095703125,-0.9240784842661631,0.5748718115608707,0.24600000000000002,3.1825795644891124,441,70.73170731707317,29.268292682926827,0.0
3670,2502,1670.9853515625,-0.868920498051517,0.24018269807996862,0.204,4.0201005025125625,461,44.11764705882353,55.88235294117647,0.0
3671,2502,803.5364379882812,-0.927505081742454,0.5494726046417397,0.24600000000000002,3.1825795644891124,467,63.41463414634146,36.58536585365854,0.0
3672,2502,1904.946044921875,-0.9840353026735424,0.9687063451673349,0.222,2.0100502512562812,470,86.48648648648648,13.513513513513514,0.0
3673,2502,33.66317367553711,-0.8892911782195349,1.7229032503957165,0.23399999999999999,1.507537688442211,479,84.61538461538461,15.384615384615385,0.0
3674,2502,9642.30078125,-0.9211300374579364,0.6002659953783008,0.252,3.5175879396984926,471,61.904761904761905,38.095238095238095,0.0
3675,2502,12749.455078125,-0.9047563935084691,0.6015995574055775,0.288,4.355108877721943,451,56.25,43.75,0.0
3676,2502,1275.7479248046875,-1.0668718000247686,2.097191287080277,0.21,0.8375209380234505,486,94.28571428571428,5.714285714285714,0.0
3677,2502,5957.1376953125,-0.9677403801561184,1.2614291796336814,0.24600000000000002,2.1775544388609713,476,82.92682926829268,17.073170731707318,0.0
3678,2502,8040.20556640625,-0.8737690221341837,0.8549347059332655,0.28200000000000003,4.0201005025125625,450,70.2127659574468,25.53191489361702,4.25531914893617
3679,2502,1871.38916015625,-0.8858125905343714,0.3160870402014491,0.3,6.365159128978225,428,36.0,64.0,0.0
3680,2502,2003.72216796875,-1.0180864994732859,1.406923122590893,0.26999999999999996,2.8475711892797317,434,71.11111111111111,28.888888888888886,0.0
3681,2502,3279.894775390625,-0.9140171478215177,0.2615572663479265,0.18,2.680067001675042,451,70.0,26.666666666666668,3.3333333333333335
3682,2502,498.2065734863281,-0.8834650506153674,0.9446810258621456,0.3,4.0201005025125625,469,68.0,26.0,6.0
3683,2502,1335.353271484375,-0.9147086065704425,1.125160803859079,0.3,4.0201005025125625,449,66.0,34.0,0.0
3684,2502,5273.43896484375,-0.9617099272574837,1.6208616962023583,0.24600000000000002,2.1775544388609713,478,78.04878048780488,21.951219512195124,0.0
3685,2502,6066.1953125,-0.9384223340888416,2.719668910567141,0.264,2.1775544388609713,450,84.0909090909091,15.909090909090908,0.0
3686,2502,3012.850830078125,-0.8766973880476417,4.282648016883692,0.288,2.680067001675042,462,72.91666666666666,18.75,8.333333333333332
3687,2502,14542.447265625,-0.7016937957538696,0.6335275489064542,0.42,8.207705192629817,384,37.142857142857146,62.857142857142854,0.0
