run,Episode Length,loss,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
104,5002,-141918705355.95273,-1.2060682042317312,46.716455933275824,5.513999999999999,75.61374795417348,4,68.55277475516867,29.59738846572361,1.8498367791077257
105,5002,-109560599227.03845,-1.314223299166849,172.01191292862995,5.802,79.2962356792144,1,8.89348500517063,89.86556359875905,1.2409513960703205
106,2502,-111165666895.61751,-1.5382485192986097,80.01842809707759,2.898,79.22948073701842,1,53.002070393374744,45.75569358178054,1.2422360248447204
107,5002,-225106283243.71292,-1.326828640498129,123.62290989063996,5.796,80.19639934533551,5,12.629399585921325,87.16356107660455,0.10351966873706005
108,4606,-212275806134.67743,-1.3272218670945302,48.01111598200388,5.1419999999999995,76.93677649154051,6,76.07934655775964,23.10385064177363,0.8168028004667445
109,3198,-207119700481.53198,-1.5352991375950014,66.51082281021385,3.7560000000000002,80.41504539559014,1,54.632587859424916,39.936102236421725,5.271565495207668
110,5002,-345687917271.971,-1.2402183984300108,48.553380958637206,5.718,78.80523731587562,6,75.97061909758656,22.24554039874082,1.7838405036726128
111,5002,-275814315723.07635,-1.0924892914438065,34.586708331176325,5.694,76.759410801964,3,78.609062170706,18.229715489989463,3.0558482613277134
112,3386,-130407266225.38072,-1.4454995133319524,68.9844272609965,3.966,81.17359413202934,1,55.6732223903177,42.208774583963695,2.118003025718608
113,2502,-153312535854.07492,-1.580112987072833,81.05366338644983,2.862,80.90452261306532,3,37.316561844863735,59.11949685534591,3.3542976939203357
114,5002,-283927758679.68396,-0.9696740600847762,12.001685062224048,5.418,73.240589198036,2,99.88925802879291,0.0,0.0
115,5002,-290411427057.5309,-1.0901375236362283,40.65681253109782,5.442,74.71358428805237,1,70.78280044101433,28.114663726571116,0.9922822491730982
116,4666,-342278073352.1172,-1.7150539539806013,55.781175528034346,5.322,79.87697715289983,2,68.88387824126269,28.635851183765503,2.480270574971815
117,5002,-270689805563.28552,-1.0954825032243738,28.864170676317208,5.766,76.84124386252046,4,88.44953173777316,10.197710718002082,1.352757544224766
118,5002,-284361803388.01666,-1.1804442052399042,93.14447875388707,5.724,77.49590834697217,3,30.60796645702306,67.61006289308176,1.781970649895178
119,5002,-377087398217.70374,-1.1094079042411022,23.686106143884043,5.771999999999999,77.08674304418986,3,98.02494802494802,1.5592515592515594,0.4158004158004158
120,5002,-268148970514.589,-1.2775089158129898,29.185185192731716,5.682,76.18657937806874,1,89.33474128827878,8.130939809926083,2.534318901795143
121,3742,-258229998361.13544,-1.33982964343332,53.1172481721911,4.404000000000001,80.26460859977949,1,59.53678474114441,34.87738419618528,5.449591280653951
122,4890,-225596593038.17004,-1.2674597520405058,46.891788950598425,5.393999999999999,76.71691792294807,1,77.41935483870968,21.802002224694107,0.778642936596218
123,5002,-241351625160.87738,-1.168739182413129,34.97626739674054,5.6579999999999995,77.49590834697217,1,86.10816542948038,11.240721102863201,2.545068928950159
124,2986,-136228415380.81506,-1.522786271554374,65.94786370185047,3.378,81.19777158774373,0,70.33747779751333,28.419182948490228,1.2433392539964476
125,5002,-203492836144.8985,-1.1805666178471095,44.382182621862704,5.814,79.37806873977087,1,84.82972136222911,13.106295149638802,2.063983488132095
126,4262,-195342587279.60593,-1.290522639391002,62.75054126222142,4.956,80.03857280617164,1,68.8861985472155,27.11864406779661,3.9951573849878934
127,5002,-162606242180.98737,-1.1470051909893162,44.56412701032036,5.79,78.47790507364975,1,79.06735751295336,17.2020725388601,3.6269430051813467
128,5002,-284648351457.9979,-1.3724422393860867,40.533156421684026,5.736000000000001,79.21440261865794,11,86.92468619246861,10.251046025104603,2.8242677824267783
129,4954,-161892163953.76794,-1.107454898121451,46.986957610456805,5.537999999999999,76.61157024793388,1,73.67280606717227,24.48537378114843,1.7334777898158178
130,3062,-110434450932.09569,-1.4475180450259266,60.822182925320874,3.444,79.37584803256445,0,67.94425087108013,30.313588850174217,1.7421602787456445
131,5002,-242015339678.81177,-1.123236575811969,35.198693863527375,5.688,76.35024549918167,0,90.50632911392405,7.700421940928271,1.6877637130801686
132,2502,-122480190445.81662,-1.5538733773974314,77.83221585589818,2.904,81.4070351758794,5,49.17355371900827,50.6198347107438,0.2066115702479339
133,2502,-141267735383.15094,-1.4191492135454087,75.51015780239699,2.844,79.22948073701842,1,45.9915611814346,51.47679324894515,2.5316455696202533
134,5002,-281320504471.64526,-1.0480680676953562,34.90624826369685,5.55,74.22258592471358,0,80.75675675675676,16.972972972972972,2.27027027027027
135,4878,-296549979162.19214,-1.3294096708224574,43.13864308250484,5.537999999999999,79.26112510495382,4,77.68147345612134,21.99349945828819,0.21668472372697722
136,5002,-287578782518.1641,-1.0463226551081928,20.061876824700914,5.418,72.25859247135843,0,96.89922480620154,2.6578073089700998,0.4429678848283499
137,5002,-125795924916.48463,-1.2272772431297954,148.0328133613449,5.8500000000000005,80.11456628477906,0,6.3589743589743595,92.3076923076923,1.3333333333333335
138,3178,-98714944545.26117,-1.4542936718527346,68.2849761662313,3.81,82.24543080939948,6,68.66141732283465,26.92913385826772,4.409448818897638
139,5002,-191478096314.83063,-1.3942369569497397,174.9194699220178,5.784,80.85106382978722,1,18.87966804979253,80.29045643153528,0.7261410788381742
140,5002,-61598517500.62924,-1.1618810287292398,34.77468960797123,5.73,77.98690671031096,3,98.32460732984293,0.9424083769633508,0.6282722513089005
141,2618,-11847822614.117653,-1.5960419045859537,70.12479963190108,3.0420000000000003,83.06709265175719,5,48.91518737672584,45.956607495069036,4.930966469428008
142,5002,-82405785239.71802,-1.2766587245143213,127.30302323753526,5.898,79.95090016366612,1,26.347914547304168,70.09155645981689,3.560528992878942
143,5002,-168987287634.10168,-1.4022657007215467,48.99838383142356,5.7,78.06873977086744,2,72.10526315789474,26.105263157894736,1.6842105263157894
144,4690,24894275886.77843,-1.2458671862242234,52.89068072507047,5.202,78.14685314685315,4,79.00807381776241,19.261822376009228,1.7301038062283738
145,5002,-85230021349.45955,-1.2281255688303578,28.03290198172994,5.771999999999999,77.08674304418986,1,92.41164241164242,4.365904365904366,3.118503118503119
146,5002,-57761977811.198494,-1.0144004872697068,20.637468251545705,5.346,71.52209492635025,0,95.39842873176207,3.5914702581369253,1.0101010101010102
147,3230,-65923496425.15663,-1.425403506022819,78.77365176992394,3.7560000000000002,77.15019255455712,3,52.55591054313099,46.16613418530351,1.1182108626198082
148,5002,-58534675005.09019,-1.250537199077402,58.47019277290837,5.814,78.64157119476268,6,62.95149638802889,33.126934984520126,3.8183694530443755
149,2666,-86731047950.92865,-1.5039315872884296,68.8646102460804,3.0599999999999996,81.81818181818183,1,50.19607843137255,46.07843137254902,3.7254901960784315
150,2566,-55080468510.78398,-1.5402214598711654,71.27639870998897,2.8859999999999997,79.44535073409462,0,48.85654885654886,48.85654885654886,2.079002079002079
151,5002,109245678762.39084,-1.2567576359211083,23.818500722576502,5.712000000000001,76.759410801964,1,98.10924369747899,1.2605042016806722,0.5252100840336135
152,5002,-13352807892.08273,-1.1776043163526653,42.338484465959866,5.814,78.31423895253683,1,80.90815273477813,17.234262125902994,1.7543859649122806
153,2538,-26334634205.727516,-1.4395627929783599,72.0257443290779,2.8560000000000003,81.02310231023102,0,45.168067226890756,53.99159663865546,0.6302521008403361
154,5002,-30804249869.673294,-1.0839398632898247,43.97640014889022,5.6160000000000005,76.51391162029459,5,76.38888888888889,21.581196581196583,1.9230769230769231
155,4810,-22201539127.957478,-1.2716698318330255,53.79859097831313,5.574,79.98296422487223,2,67.59956942949408,31.216361679224974,1.0764262648008611
156,5002,-8604476702.43018,-1.2479700404154008,32.091250594192495,5.784,77.08674304418986,1,92.63485477178423,5.7053941908713695,1.5560165975103735
157,5002,-56972784359.225105,-1.16974209032604,22.893431326498327,5.52,73.89525368248772,1,93.58695652173913,5.217391304347826,1.1956521739130435
158,5002,-91404241469.17908,-1.6960865941027388,54.27757408881869,5.814,81.09656301145662,3,77.19298245614034,21.25902992776058,1.5479876160990713
159,5002,-115924761113.24739,-1.3708657681881427,113.16672608668175,5.874,80.19639934533551,2,12.972420837589377,84.98467824310521,2.0429009193054135
160,4038,-117607047265.07996,-1.4781614137644896,56.159792745013036,4.632000000000001,80.42813455657493,1,68.39378238341969,31.088082901554404,0.38860103626943004
161,5002,-156354937755.75446,-1.2049055131032662,33.222179798820484,5.6339999999999995,75.77741407528642,4,96.37912673056444,2.9818956336528224,0.5324813631522897
162,5002,-209652610376.29135,-1.155525123524334,31.299408115776487,5.808,78.06873977086744,5,92.76859504132231,4.4421487603305785,2.6859504132231407
163,5002,-140564832810.01215,-1.4231417325429043,128.5951309857631,5.976,80.44189852700491,0,10.240963855421686,86.54618473895582,3.2128514056224895
164,5002,-251416666664.4741,-1.5910719131859894,207.77063271915804,5.682,83.22422258592471,9,26.715945089757128,72.75607180570222,0.42238648363252373
