run,Episode Length,loss,exploration,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
482,5002,0.0004064261137807989,0.5488928372810358,-20.08814133734842,5.1648751892211555,4.128,55.07364975450082,298,8.575581395348838,91.13372093023256,0.14534883720930233
483,5002,0.0006275166845390231,0.5482131243670904,-23.687388801877734,3.4597519757294672,3.738,49.754500818330605,376,11.878009630818621,88.12199036918138,0.0
484,5002,0.3204992101034706,0.5475342609029147,-23.141369524709276,2.791594155558492,3.5940000000000003,47.87234042553192,383,4.674457429048414,95.32554257095158,0.0
485,5002,0.0005611393735801357,0.5468562458269357,-21.568197719492733,3.1113643752442823,3.774,49.50900163666121,325,10.333863275039745,89.50715421303657,0.1589825119236884
486,5002,0.00034945945503168333,0.546179078078907,-20.636871002519786,2.8435166201069193,3.7319999999999998,49.263502454991816,346,11.414790996784566,88.10289389067523,0.3215434083601286
487,5002,0.0008288697128595686,0.5455027565999072,-17.80192760753341,3.0987992441114303,3.9119999999999995,51.800327332242226,316,4.601226993865031,95.39877300613497,0.0
488,5002,0.0007195552784169195,0.5448272803323383,-15.66630855105049,4.327917645828257,4.152,54.828150572831426,263,8.815028901734104,91.04046242774567,0.1445086705202312
489,5002,0.00045838929698811625,0.544152648219924,-19.26573389015076,4.647347300955132,3.66,48.3633387888707,362,7.868852459016394,92.1311475409836,0.0
490,5002,0.0005638189228033297,0.543478859207708,-20.456229358283288,3.1812223621726186,3.69,48.772504091653026,329,6.991869918699186,92.84552845528455,0.16260162601626016
491,5002,0.0004653975834788071,0.5428059122420524,-29.817341187013227,2.846103188385703,3.6719999999999997,48.690671031096564,437,3.594771241830065,96.40522875816994,0.0
492,5002,0.0005283544712820003,0.5421338062706362,-23.03367833829914,4.142368402431766,3.618,47.38134206219313,370,8.12603648424544,91.87396351575457,0.0
493,5002,0.0006730762131222945,0.5414625402424533,-20.397362342913723,3.6709648313098104,3.636,48.117839607201304,354,9.075907590759076,90.5940594059406,0.16501650165016502
494,5002,0.00013906136187160883,0.5407921131078111,-18.827098205143777,4.315269495737143,4.11,54.58265139116203,291,9.927007299270073,89.78102189781022,0.291970802919708
495,5002,0.0008306599685863148,0.5401225238183289,-21.518820132987823,3.541404661382534,4.0200000000000005,53.273322422258595,334,4.477611940298507,95.52238805970148,0.0
496,5002,0.00046108814747458383,0.5394537713269362,-22.58680674676876,3.3754162080830836,3.8220000000000005,50.654664484451715,323,10.518053375196232,89.1679748822606,0.15698587127158556
497,5002,0.0006751575592293193,0.5387858545878709,-22.81044683137303,3.4675573576370673,3.8819999999999997,51.6366612111293,358,4.7913446676970635,94.12673879443587,1.0819165378670788
498,5002,0.0003529068152902255,0.5381187725566778,-21.494866766640584,2.8515853999218383,3.738,49.754500818330605,352,8.025682182985554,91.97431781701445,0.0
499,5002,0.00045905246717529736,0.5374525241902073,-22.061941610990242,3.8277236917228885,3.6119999999999997,47.87234042553192,374,11.129568106312291,88.53820598006644,0.33222591362126247
500,5002,0.0009470843736823554,0.5367871084466131,-19.333796195758143,4.164773319136212,4.038,53.764320785597384,326,5.052005943536404,94.94799405646359,0.0
501,5002,0.0006806680892936129,0.5361225242853511,-22.98425864451965,3.1609564113911017,3.618,48.28150572831424,348,5.472636815920398,94.5273631840796,0.0
502,5002,0.0006291081809416937,0.5354587706671775,-24.34911619653337,3.4425995327253602,3.5999999999999996,47.217675941080195,406,11.166666666666666,88.83333333333333,0.0
503,5002,0.0002546821798006022,0.5347958465541471,-21.390612314169516,4.9881663758891515,3.888,51.06382978723404,372,7.253086419753087,92.5925925925926,0.0
504,5002,0.0005806944582378492,0.5341337509096122,-22.23659627452357,3.6132946299819024,3.6719999999999997,48.199672667757774,336,8.823529411764707,90.68627450980392,0.49019607843137253
505,5002,0.0007037801707089784,0.5334724826982206,-14.741638900942927,5.484036695005528,4.008,52.94599018003273,297,16.16766467065868,82.63473053892216,1.1976047904191618
506,5002,0.0006750343735399838,0.5328120408859134,-20.040459507666455,4.30949322299979,3.888,51.882160392798696,308,9.25925925925926,90.74074074074075,0.0
507,5002,0.0003509636988525017,0.5321524244399247,-24.74530226362067,3.4068058995273085,3.834,50.49099836333879,360,6.416275430359937,93.42723004694837,0.0
508,5002,0.00047267224390316187,0.5314936323287789,-20.106565113470225,3.905056847834734,3.81,50.0,345,8.346456692913385,91.18110236220473,0.31496062992125984
509,5002,0.0006310879152830239,0.5308356635222896,-21.680667359914803,3.282395059914569,3.8760000000000003,50.654664484451715,352,8.04953560371517,91.64086687306502,0.30959752321981426
510,5002,0.00041357852298369834,0.5301785169915578,-19.40924080265284,4.477776980496152,3.894,51.55482815057283,319,13.713405238828969,86.28659476117103,0.0
511,5002,0.0010179432181414087,0.5295221917089701,-21.82952159212322,2.7294017116732245,3.558,46.9721767594108,325,3.87858347386172,95.78414839797638,0.33726812816188867
512,5002,0.00025064251688859256,0.5288666866481978,-22.392146462124742,3.2130846438611185,3.5100000000000002,46.72667757774141,352,8.034188034188034,91.96581196581197,0.0
513,5002,0.0008653789341476112,0.5282120007841945,-22.27750366041333,3.987283872544591,3.618,47.299509001636665,363,8.623548922056385,91.37645107794361,0.0
514,5002,0.0005879320149097112,0.5275581330931948,-25.059578740639413,3.7393871302719224,3.5820000000000003,47.46317512274959,387,8.877721943048575,90.45226130653266,0.5025125628140703
515,5002,0.0007612018186998284,0.526905082552713,-21.576413457960918,5.044146604187749,3.9360000000000004,51.882160392798696,344,9.75609756097561,89.9390243902439,0.1524390243902439
516,5002,0.0008295690081825341,0.5262528481415405,-21.578206588873478,4.002774159577492,3.9000000000000004,51.145662847790504,352,8.461538461538462,91.53846153846153,0.0
517,5002,0.0003144343395550095,0.5256014288397461,-18.01375870984766,3.9145905283755087,3.678,48.44517184942717,320,4.404567699836868,95.59543230016313,0.0
518,5002,0.0005993811096590434,0.5249508236286722,-18.765553860866042,4.402382841913072,3.864,50.40916530278232,325,5.279503105590062,94.25465838509317,0.4658385093167702
519,5002,0.00036825384836211013,0.5243010314909348,-18.943270519163992,4.693919524262947,3.768,49.42716857610475,297,8.598726114649681,91.2420382165605,0.15923566878980894
520,5002,0.0005972007217662394,0.5236520514104209,-20.667216040221188,3.8365324095632984,3.984,52.209492635024546,322,7.228915662650602,92.7710843373494,0.0
521,5002,0.00041806905011080746,0.5230038823722878,-15.871294267561131,4.172843339714522,3.9119999999999995,51.800327332242226,271,14.877300613496933,85.12269938650306,0.0
522,5002,0.0005834284121946439,0.5223565233629608,-21.08100727774906,4.189899591900797,3.7920000000000003,50.40916530278232,321,6.170886075949367,93.82911392405063,0.0
523,5002,0.0006969999863167686,0.5217099733701319,-20.46083410043752,3.571076930005257,3.57,47.54500818330605,397,6.722689075630252,92.94117647058823,0.16806722689075632
524,5002,0.3202796358245624,0.5210642313827586,-27.11566425797614,3.3731271549358595,3.7319999999999998,48.93617021276596,373,6.270096463022508,93.72990353697749,0.0
525,5002,0.000464372442025342,0.5204192963910611,-16.67291699297297,3.2758120876635206,3.888,51.6366612111293,272,13.271604938271606,85.80246913580247,0.9259259259259258
526,5002,0.00024400147608839688,0.5197751673865222,-22.58623211163433,3.114142105137088,3.8160000000000003,50.57283142389526,312,3.6163522012578615,96.38364779874213,0.0
527,5002,0.00035607384973191075,0.5191318433618849,-20.812838785956554,4.6217113568679595,4.008,53.35515548281505,321,8.532934131736528,91.1676646706587,0.29940119760479045
528,5002,0.000468390924135565,0.518489323311151,-18.640935215701997,4.846701726545414,4.116,54.337152209492636,283,9.912536443148689,89.94169096209913,0.1457725947521866
529,5002,0.0005768454965842466,0.5178476062295794,-18.63656048408194,6.23470034239962,4.085999999999999,53.84615384615385,313,7.488986784140969,92.07048458149781,0.4405286343612335
530,5002,0.0003595453660805106,0.5172066911136849,-26.658919464091078,3.7734320963260597,3.5999999999999996,47.62684124386252,435,6.0,93.83333333333333,0.0
531,5002,0.0004230757737105705,0.5165665769612359,-26.57444804268229,2.624044577854999,3.354,44.02618657937807,447,5.545617173524151,94.27549194991055,0.17889087656529518
532,5002,0.0005803261378934621,0.5159272627712538,-16.45546992580883,4.624549462770167,4.11,54.746317512274956,255,6.2773722627737225,93.72262773722628,0.0
533,5002,0.0009118273423625396,0.5152887475440108,-24.95437324566421,3.3130789459416317,3.75,49.50900163666121,417,8.799999999999999,90.88000000000001,0.32
534,5002,0.00046956907974199564,0.5146510302810281,-18.051859266635827,4.371866256472669,4.068,53.60065466448445,297,8.259587020648967,90.11799410029498,1.6224188790560472
535,5002,0.000472717544085026,0.5140141099850755,-25.334273583492994,5.060560698353557,3.5999999999999996,48.03600654664484,374,4.666666666666667,95.0,0.33333333333333337
536,5002,0.0002499235651901472,0.5133779856601682,-19.18319429757257,4.285168187539483,3.7979999999999996,50.0,310,8.688783570300158,90.83728278041075,0.47393364928909953
537,5002,0.0006951150181663252,0.5127426563115667,-20.754731163995753,4.29714964218586,3.8160000000000003,50.40916530278232,316,11.320754716981133,88.52201257861635,0.15723270440251574
538,5002,0.000580968837943692,0.5121081209457745,-24.374009432105034,3.5117688585975246,3.678,48.52700490998363,398,5.709624796084829,94.29037520391516,0.0
539,5002,0.0004190367119846997,0.5114743785705366,-20.455510477681532,3.772638204713546,3.906,51.227495908346974,332,13.517665130568357,86.48233486943164,0.0
540,5002,0.00013924081438481154,0.5108414281948378,-21.89964399299071,3.9350204713021597,3.696,49.01800327332243,347,4.383116883116883,95.61688311688312,0.0
541,5002,0.0007023269803665244,0.5102092688289019,-21.275448056013957,5.422919819696332,4.11,54.828150572831426,295,5.693430656934306,93.86861313868613,0.43795620437956206
542,5002,0.0004270822088808018,0.5095778994841895,-24.008084846527336,3.49944245430013,3.57,47.708674304418984,346,3.5294117647058822,96.30252100840336,0.0
